"","x"
"676",0
"677",1
"678",2
"679",2
"680",0
"681",1
"682",2
"683",2
"684",1
"685",1
"686",2
"687",0
"688",2
"689",3
"690",1
"691",2
"692",1
"693",1
"694",1
"695",2
"696",0
"697",0
"698",0
"699",0
"700",0
"701",2
"702",0
"703",1
"704",0
"705",2
"706",1
"707",1
"708",0
"709",0
"710",1
"711",0
"712",3
"713",2
"714",1
"715",3
"716",0
"717",1
"718",1
"719",1
"720",0
"721",0
"722",0
"723",1
"724",1
"725",0
"726",0
"727",0
"728",0
"729",1
"730",2
"731",0
"732",0
"733",1
"734",0
"735",2
"736",0
"737",1
"738",3
"739",0
"740",1
"741",2
"742",1
"743",1
"744",0
"745",1
"746",1
"747",1
"748",2
"749",1
"750",3
"751",2
"752",0
"753",2
"754",0
"755",3
"756",0
"757",0
"758",0
"759",1
"760",1
"761",2
"762",2
"763",2
"764",1
"765",1
"766",1
"767",0
"768",3
"769",0
"770",1
"771",1
"772",1
"773",2
"774",1
"775",1
"776",1
"777",3
"778",3
"779",0
"780",1
"781",0
"782",2
"783",2
"784",1
"785",1
"786",0
"787",0
"788",1
"789",1
"790",1
"791",2
"792",0
"793",1
"794",2
"795",0
"796",0
"797",1
"798",1
"799",0
"800",0
"801",0
"802",0
"803",0
"804",1
"805",3
"806",1
"807",3
"808",3
"809",2
"810",0
"811",4
"812",2
"813",1
"814",0
"815",0
"816",1
"817",1
"818",1
"819",0
"820",1
"821",2
"822",3
"823",0
"824",1
"825",1
"826",1
"827",1
"828",2
"829",2
"830",3
"831",2
"832",1
"833",1
"834",1
"835",1
"836",0
"837",0
"838",0
"839",0
"840",0
"841",0
"842",0
"843",1
"844",0
"845",0
"846",1
"847",0
"848",0
"849",0
"850",6
"851",0
"852",0
"853",1
"854",1
"855",2
"856",4
"857",2
"858",2
"859",3
"860",0
"861",4
"862",1
"863",3
"864",0
"865",0
"866",1
"867",1
"868",2
"869",0
"870",0
"871",1
"872",1
"873",0
"874",1
"875",0
"876",0
"877",0
"878",2
"879",0
"880",0
"881",1
"882",1
"883",2
"884",0
"885",1
"886",1
"887",1
"888",0
"889",1
"890",2
"891",0
"892",0
"893",0
"894",0
"895",2
"896",1
"897",0
"898",1
"899",1
"900",2
"901",1
"902",2
"903",1
"904",1
"905",1
"906",1
"907",0
"908",1
"909",1
"910",1
"911",0
"912",3
"913",1
"914",3
"915",0
"916",0
"917",1
"918",1
"919",3
"920",1
"921",1
"922",0
"923",2
"924",1
"925",1
"926",1
"927",2
"928",1
"929",0
"930",0
"931",2
"932",1
"933",1
"934",0
"935",2
"936",2
"937",2
"938",1
"939",2
"940",1
"941",1
"942",1
"943",0
"944",1
"945",1
"946",1
"947",0
"948",0
"949",1
"950",1
"951",3
"952",2
"953",0
"954",1
"955",1
"956",3
"957",2
"958",1
"959",1
"960",1
"961",1
"962",2
"963",1
"964",0
"965",0
"966",1
"967",2
"968",0
"969",2
"970",2
"971",1
"972",0
"973",0
"974",2
"975",0
"976",1
"977",2
"978",1
"979",1
"980",1
"981",3
"982",3
"983",0
"984",2
"985",0
"986",1
"987",3
"988",1
"989",0
"990",1
"991",2
"992",0
"993",2
"994",2
"995",1
"996",0
"997",0
"998",2
"999",0
"1000",1
"1001",1
"1002",0
"1003",0
"1004",0
"1005",1
"1006",0
"1007",0
"1008",4
"1009",0
"1010",0
"1011",1
"1012",0
"1013",1
"1014",1
"1015",2
"1016",1
"1017",1
"1018",1
"1019",2
"1020",1
"1021",1
"1022",1
"1023",1
"1024",2
"1025",0
"1026",1
"1027",1
"1028",1
"1029",0
"1030",1
"1031",3
"1032",0
"1033",0
"1034",0
"1035",1
"1036",1
"1037",1
"1038",3
"1039",2
"1040",1
"1041",0
"1042",0
"1043",1
"1044",1
"1045",2
"1046",0
"1047",0
"1048",0
"1049",0
"1050",0
"1051",1
"1052",0
"1053",0
"1054",3
"1055",3
"1056",1
"1057",0
"1058",1
"1059",1
"1060",2
"1061",0
"1062",1
"1063",3
"1064",2
"1065",2
"1066",0
"1067",2
"1068",2
"1069",0
"1070",0
"1071",0
"1072",2
"1073",1
"1074",0
"1075",0
"1076",4
"1077",2
"1078",1
"1079",1
"1080",1
"1081",1
"1082",1
"1083",1
"1084",1
"1085",2
"1086",2
"1087",0
"1088",2
"1089",3
"1090",0
"1091",1
"1092",2
"1093",2
"1094",1
"1095",1
"1096",1
"1097",4
"1098",1
"1099",0
"1100",3
"1101",0
"1102",0
"1103",0
"1104",0
"1105",1
"1106",0
"1107",2
"1108",0
"1109",2
"1110",0
"1111",0
"1112",3
"1113",2
"1114",1
"1115",1
"1116",1
"1117",1
"1118",1
"1119",1
"1120",0
"1121",0
"1122",1
"1123",2
"1124",1
"1125",1
"1126",1
"1127",1
"1128",3
"1129",1
"1130",0
"1131",2
"1132",0
"1133",0
"1134",2
"1135",0
"1136",1
"1137",1
"1138",0
"1139",0
"1140",1
"1141",2
"1142",0
"1143",1
"1144",0
"1145",1
"1146",1
"1147",0
"1148",1
"1149",0
"1150",0
"1151",1
"1152",0
"1153",1
"1154",2
"1155",0
"1156",0
"1157",2
"1158",2
"1159",2
"1160",3
"1161",1
"1162",3
"1163",1
"1164",0
"1165",0
"1166",0
"1167",1
"1168",0
"1169",0
"1170",0
"1171",2
"1172",1
"1173",0
"1174",2
"1175",1
"1176",2
"1177",0
"1178",1
"1179",2
"1180",1
"1181",0
"1182",0
"1183",3
"1184",0
"1185",0
"1186",2
"1187",2
"1188",2
"1189",1
"1190",1
"1191",0
"1192",2
"1193",0
"1194",2
"1195",3
"1196",1
"1197",0
"1198",2
"1199",0
"1200",0
"1201",1
"1202",1
"1203",2
"1204",1
"1205",2
"1206",2
"1207",2
"1208",0
"1209",2
"1210",0
"1211",1
"1212",1
"1213",1
"1214",2
"1215",1
"1216",1
"1217",0
"1218",2
"1219",2
"1220",1
"1221",2
"1222",1
"1223",1
"1224",1
"1225",1
"1226",0
"1227",0
"1228",0
"1229",0
"1230",1
"1231",1
"1232",2
"1233",1
"1234",0
"1235",0
"1236",0
"1237",1
"1238",2
"1239",2
"1240",0
"1241",2
"1242",2
"1243",3
"1244",1
"1245",1
"1246",0
"1247",1
"1248",2
"1249",0
"1250",2
"1251",0
"1252",1
"1253",1
"1254",1
"1255",3
"1256",1
"1257",0
"1258",0
"1259",0
"1260",1
"1261",0
"1262",2
"1263",0
"1264",0
"1265",2
"1266",0
"1267",1
"1268",3
"1269",0
"1270",0
"1271",1
"1272",1
"1273",1
"1274",0
"1275",0
"1276",2
"1277",0
"1278",2
"1279",2
"1280",0
"1281",0
"1282",3
"1283",2
"1284",1
"1285",4
"1286",1
"1287",3
"1288",0
"1289",0
"1290",0
"1291",2
"1292",0
"1293",0
"1294",3
"1295",0
"1296",1
"1297",1
"1298",0
"1299",1
"1300",0
"1301",2
"1302",2
"1303",1
"1304",0
"1305",1
"1306",3
"1307",3
"1308",1
"1309",1
"1310",1
"1311",2
"1312",0
"1313",1
"1314",0
"1315",0
"1316",0
"1317",2
"1318",2
"1319",1
"1320",1
"1321",0
"1322",1
"1323",1
"1324",0
"1325",2
"1326",2
"1327",1
"1328",3
"1329",1
"1330",2
"1331",0
"1332",0
"1333",0
"1334",1
"1335",3
"1336",1
"1337",0
"1338",0
"1339",1
"1340",1
"1341",1
"1342",1
"1343",1
"1344",1
"1345",1
"1346",2
"1347",2
"1348",0
"1349",0
"1350",0
"1351",2
"1352",0
"1353",4
"1354",1
"1355",2
"1356",1
"1357",1
"1358",2
"1359",1
"1360",0
"1361",0
"1362",0
"1363",1
"1364",0
"1365",1
"1366",2
"1367",0
"1368",2
"1369",0
"1370",1
"1371",0
"1372",3
"1373",0
"1374",0
"1375",3
"1376",4
"1377",0
"1378",1
"1379",2
"1380",0
"1381",0
"1382",1
"1383",1
"1384",0
"1385",0
"1386",2
"1387",0
"1388",1
"1389",2
"1390",2
"1391",0
"1392",1
"1393",0
"1394",1
"1395",0
"1396",2
"1397",2
"1398",1
"1399",0
"1400",1
"1401",1
"1402",1
"1403",2
"1404",1
"1405",1
"1406",0
"1407",1
"1408",1
"1409",0
"1410",2
"1411",1
"1412",2
"1413",2
"1414",1
"1415",1
"1416",1
"1417",2
"1418",1
"1419",0
"1420",2
"1421",1
"1422",0
"1423",0
"1424",1
"1425",1
"1426",1
"1427",0
"1428",1
"1429",4
"1430",2
"1431",2
"1432",0
"1433",1
"1434",0
"1435",1
"1436",2
"1437",1
"1438",1
"1439",1
"1440",2
"1441",2
"1442",0
"1443",2
"1444",0
"1445",3
"1446",1
"1447",0
"1448",1
"1449",0
"1450",1
"1451",1
"1452",3
"1453",3
"1454",1
"1455",5
"1456",2
"1457",0
"1458",1
"1459",1
"1460",0
"1461",1
"1462",1
"1463",2
"1464",0
"1465",0
"1466",0
"1467",2
"1468",0
"1469",0
"1470",2
"1471",1
"1472",2
"1473",1
"1474",1
"1475",0
"1476",2
"1477",0
"1478",3
"1479",3
"1480",0
"1481",1
"1482",2
"1483",1
"1484",0
"1485",0
"1486",2
"1487",0
"1488",0
"1489",2
"1490",0
"1491",1
"1492",0
"1493",0
"1494",1
"1495",1
"1496",0
"1497",1
"1498",2
"1499",1
"1500",2
"1501",0
"1502",2
"1503",0
"1504",0
"1505",2
"1506",0
"1507",1
"1508",1
"1509",1
"1510",0
"1511",2
"1512",4
"1513",1
"1514",0
"1515",0
"1516",2
"1517",4
"1518",1
"1519",0
"1520",1
"1521",0
"1522",1
"1523",0
"1524",2
"1525",0
"1526",0
"1527",1
"1528",0
"1529",0
"1530",2
"1531",2
"1532",0
"1533",0
"1534",0
"1535",2
"1536",1
"1537",1
"1538",0
"1539",1
"1540",0
"1541",1
"1542",3
"1543",1
"1544",1
"1545",1
"1546",2
"1547",0
"1548",0
"1549",0
"1550",1
"1551",1
"1552",2
"1553",0
"1554",0
"1555",0
"1556",0
"1557",0
"1558",1
"1559",1
"1560",1
"1561",0
"1562",2
"1563",0
"1564",5
"1565",2
"1566",0
"1567",0
"1568",2
"1569",0
"1570",2
"1571",0
"1572",0
"1573",2
"1574",0
"1575",0
"1576",0
"1577",2
"1578",2
"1579",0
"1580",1
"1581",2
"1582",1
"1583",2
"1584",0
"1585",1
"1586",2
"1587",1
"1588",0
"1589",0
"1590",0
"1591",2
"1592",1
"1593",0
"1594",0
"1595",0
"1596",0
"1597",2
"1598",2
"1599",0
"1600",1
"1601",3
"1602",0
"1603",1
"1604",0
"1605",1
"1606",0
"1607",2
"1608",0
"1609",1
"1610",2
"1611",1
"1612",1
"1613",1
"1614",1
"1615",1
"1616",0
"1617",0
"1618",0
"1619",1
"1620",1
"1621",1
"1622",3
"1623",1
"1624",1
"1625",0
"1626",1
"1627",2
"1628",2
"1629",0
"1630",0
"1631",1
"1632",0
"1633",0
"1634",0
"1635",0
"1636",1
"1637",1
"1638",1
"1639",1
"1640",1
"1641",6
"1642",1
"1643",1
"1644",0
"1645",1
"1646",2
"1647",1
"1648",1
"1649",0
"1650",0
"1651",0
"1652",0
"1653",1
"1654",0
"1655",1
"1656",0
"1657",4
"1658",0
"1659",2
"1660",0
"1661",0
"1662",0
"1663",2
"1664",1
"1665",4
"1666",1
"1667",1
"1668",1
"1669",3
"1670",1
"1671",0
"1672",4
"1673",0
"1674",1
"1675",2
"1676",2
"1677",0
"1678",1
"1679",2
"1680",0
"1681",2
"1682",1
"1683",1
"1684",0
"1685",0
"1686",2
"1687",2
"1688",0
"1689",0
"1690",0
"1691",3
"1692",0
"1693",2
"1694",0
"1695",1
"1696",0
"1697",1
"1698",1
"1699",2
"1700",2
"1701",1
"1702",0
"1703",0
"1704",0
"1705",0
"1706",2
"1707",0
"1708",2
"1709",0
"1710",2
"1711",1
"1712",0
"1713",0
"1714",3
"1715",1
"1716",0
"1717",3
"1718",3
"1719",1
"1720",0
"1721",1
"1722",1
"1723",0
"1724",0
"1725",0
"1726",2
"1727",1
"1728",1
"1729",0
"1730",0
"1731",1
"1732",0
"1733",0
"1734",1
"1735",1
"1736",1
"1737",1
"1738",1
"1739",2
"1740",1
"1741",1
"1742",0
"1743",1
"1744",0
"1745",1
"1746",1
"1747",1
"1748",1
"1749",0
"1750",0
"1751",1
"1752",0
"1753",1
"1754",1
"1755",1
"1756",0
"1757",1
"1758",1
"1759",0
"1760",0
"1761",1
"1762",1
"1763",1
"1764",1
"1765",3
"1766",1
"1767",1
"1768",3
"1769",1
"1770",1
"1771",1
"1772",0
"1773",2
"1774",2
"1775",0
"1776",0
"1777",1
"1778",1
"1779",1
"1780",0
"1781",0
"1782",1
"1783",1
"1784",0
"1785",1
"1786",0
"1787",1
"1788",2
"1789",0
"1790",1
"1791",0
"1792",2
"1793",0
"1794",0
"1795",1
"1796",1
"1797",1
"1798",1
"1799",1
"1800",0
"1801",1
"1802",0
"1803",2
"1804",0
"1805",0
"1806",0
"1807",1
"1808",0
"1809",0
"1810",2
"1811",0
"1812",0
"1813",3
"1814",1
"1815",2
"1816",1
"1817",1
"1818",0
"1819",2
"1820",0
"1821",0
"1822",1
"1823",0
"1824",0
"1825",0
"1826",0
"1827",0
"1828",0
"1829",2
"1830",1
"1831",2
"1832",3
"1833",0
"1834",2
"1835",1
"1836",0
"1837",0
"1838",1
"1839",2
"1840",2
"1841",0
"1842",0
"1843",0
"1844",1
"1845",2
"1846",1
"1847",0
"1848",0
"1849",1
"1850",1
"1851",2
"1852",3
"1853",2
"1854",1
"1855",2
"1856",1
"1857",0
"1858",0
"1859",2
"1860",1
"1861",1
"1862",2
"1863",1
"1864",0
"1865",2
"1866",2
"1867",0
"1868",1
"1869",1
"1870",2
"1871",0
"1872",2
"1873",1
"1874",1
"1875",1
"1876",0
"1877",0
"1878",1
"1879",0
"1880",1
"1881",2
"1882",1
"1883",0
"1884",0
"1885",1
"1886",0
"1887",2
"1888",0
"1889",0
"1890",1
"1891",1
"1892",0
"1893",0
"1894",1
"1895",1
"1896",0
"1897",0
"1898",1
"1899",0
"1900",0
"1901",2
"1902",2
"1903",1
"1904",0
"1905",0
"1906",0
"1907",1
"1908",0
"1909",1
"1910",2
"1911",3
"1912",2
"1913",1
"1914",1
"1915",1
"1916",2
"1917",1
"1918",1
"1919",1
"1920",1
"1921",1
"1922",0
"1923",2
"1924",2
"1925",2
"1926",2
"1927",1
"1928",0
"1929",1
"1930",0
"1931",1
"1932",2
"1933",2
"1934",2
"1935",1
"1936",0
"1937",1
"1938",0
"1939",2
"1940",0
"1941",1
"1942",1
"1943",1
"1944",1
"1945",0
"1946",2
"1947",2
"1948",2
"1949",1
"1950",2
"1951",0
"1952",3
"1953",1
"1954",2
"1955",3
"1956",0
"1957",1
"1958",2
"1959",1
"1960",1
"1961",3
"1962",1
"1963",0
"1964",1
"1965",2
"1966",0
"1967",1
"1968",1
"1969",3
"1970",2
"1971",3
"1972",0
"1973",1
"1974",1
"1975",2
"1976",2
"1977",0
"1978",1
"1979",3
"1980",1
"1981",1
"1982",1
"1983",0
"1984",2
"1985",0
"1986",1
"1987",0
"1988",1
"1989",0
"1990",1
"1991",1
"1992",0
"1993",2
"1994",2
"1995",0
"1996",1
"1997",1
"1998",1
"1999",0
"2000",0
"2001",3
"2002",1
"2003",1
"2004",0
"2005",1
"2006",1
"2007",0
"2008",0
"2009",0
"2010",0
"2011",0
"2012",0
"2013",2
"2014",1
"2015",3
"2016",0
"2017",1
"2018",0
"2019",0
"2020",0
"2021",1
"2022",2
"2023",1
"2024",0
"2025",1
"2026",2
"2027",2
"2028",1
"2029",0
"2030",0
"2031",0
"2032",3
"2033",0
"2034",0
"2035",0
"2036",1
"2037",0
"2038",1
"2039",1
"2040",1
"2041",1
"2042",1
"2043",1
"2044",1
"2045",3
"2046",1
"2047",2
"2048",3
"2049",3
"2050",0
"2051",2
"2052",2
"2053",2
"2054",2
"2055",1
"2056",1
"2057",0
"2058",0
"2059",2
"2060",0
"2061",0
"2062",0
"2063",0
"2064",1
"2065",1
"2066",3
"2067",1
"2068",1
"2069",1
"2070",0
"2071",3
"2072",2
"2073",3
"2074",1
"2075",0
"2076",0
"2077",1
"2078",2
"2079",0
"2080",0
"2081",0
"2082",2
"2083",1
"2084",1
"2085",2
"2086",1
"2087",1
"2088",1
"2089",3
"2090",0
"2091",1
"2092",0
"2093",1
"2094",2
"2095",0
"2096",3
"2097",3
"2098",1
"2099",1
"2100",2
"2101",1
"2102",1
"2103",2
"2104",0
"2105",0
"2106",1
"2107",1
"2108",1
"2109",1
"2110",2
"2111",0
"2112",0
"2113",1
"2114",1
"2115",1
"2116",0
"2117",1
"2118",2
"2119",1
"2120",1
"2121",1
"2122",1
"2123",0
"2124",1
"2125",1
"2126",0
"2127",2
"2128",1
"2129",0
"2130",1
"2131",0
"2132",1
"2133",3
"2134",3
"2135",2
"2136",4
"2137",0
"2138",0
"2139",1
"2140",2
"2141",0
"2142",0
"2143",1
"2144",2
"2145",2
"2146",0
"2147",2
"2148",3
"2149",2
"2150",1
"2151",1
"2152",0
"2153",0
"2154",1
"2155",2
"2156",0
"2157",2
"2158",1
"2159",2
"2160",0
"2161",1
"2162",1
"2163",1
"2164",0
"2165",1
"2166",1
"2167",0
"2168",0
"2169",1
"2170",1
"2171",1
"2172",1
"2173",1
"2174",1
"2175",0
"2176",2
"2177",0
"2178",2
"2179",1
"2180",0
"2181",3
"2182",0
"2183",0
"2184",2
"2185",0
"2186",2
"2187",0
"2188",0
"2189",1
"2190",0
"2191",0
"2192",2
"2193",2
"2194",1
"2195",1
"2196",1
"2197",3
"2198",1
"2199",3
"2200",2
"2201",0
"2202",1
"2203",1
"2204",0
"2205",1
"2206",2
"2207",1
"2208",1
"2209",3
"2210",1
"2211",1
"2212",0
"2213",1
"2214",3
"2215",1
"2216",1
"2217",3
"2218",0
"2219",0
"2220",1
"2221",1
"2222",2
"2223",0
"2224",3
"2225",0
"2226",1
"2227",1
"2228",2
"2229",0
"2230",0
"2231",1
"2232",1
"2233",1
"2234",2
"2235",2
"2236",0
"2237",1
"2238",1
"2239",3
"2240",2
"2241",1
"2242",0
"2243",1
"2244",2
"2245",0
"2246",2
"2247",0
"2248",1
"2249",0
"2250",3
"2251",2
"2252",0
"2253",2
"2254",1
"2255",0
"2256",0
"2257",0
"2258",0
"2259",1
"2260",1
"2261",0
"2262",1
"2263",0
"2264",0
"2265",0
"2266",1
"2267",2
"2268",1
"2269",1
"2270",0
"2271",1
"2272",1
"2273",1
"2274",0
"2275",1
"2276",2
"2277",0
"2278",1
"2279",1
"2280",1
"2281",3
"2282",2
"2283",1
"2284",1
"2285",0
"2286",1
"2287",1
"2288",1
"2289",3
"2290",0
"2291",0
"2292",2
"2293",1
"2294",1
"2295",2
"2296",0
"2297",1
"2298",0
"2299",2
"2300",1
"2301",2
"2302",1
"2303",0
"2304",1
"2305",1
"2306",2
"2307",4
"2308",4
"2309",0
"2310",2
"2311",1
"2312",0
"2313",1
"2314",3
"2315",1
"2316",0
"2317",0
"2318",1
"2319",1
"2320",2
"2321",4
"2322",1
"2323",1
"2324",0
"2325",1
"2326",0
"2327",1
"2328",4
"2329",1
"2330",0
"2331",0
"2332",3
"2333",1
"2334",1
"2335",0
"2336",0
"2337",2
"2338",4
"2339",0
"2340",1
"2341",3
"2342",0
"2343",1
"2344",1
"2345",0
"2346",0
"2347",1
"2348",0
"2349",0
"2350",2
"2351",1
"2352",1
"2353",0
"2354",2
"2355",1
"2356",1
"2357",1
"2358",0
"2359",1
"2360",0
"2361",2
"2362",2
"2363",2
"2364",0
"2365",3
"2366",0
"2367",0
"2368",2
"2369",3
"2370",0
"2371",3
"2372",2
"2373",1
"2374",0
"2375",3
"2376",2
"2377",0
"2378",0
"2379",0
"2380",2
"2381",1
"2382",0
"2383",0
"2384",0
"2385",2
"2386",1
"2387",1
"2388",1
"2389",1
"2390",0
"2391",2
"2392",2
"2393",0
"2394",1
"2395",0
"2396",1
"2397",2
"2398",0
"2399",3
"2400",0
"2401",1
"2402",1
"2403",1
"2404",0
"2405",0
"2406",1
"2407",2
"2408",0
"2409",0
"2410",0
"2411",1
"2412",0
"2413",0
"2414",2
"2415",0
"2416",0
"2417",2
"2418",0
"2419",0
"2420",0
"2421",0
"2422",0
"2423",2
"2424",2
"2425",0
"2426",2
"2427",1
"2428",2
"2429",0
"2430",3
"2431",0
"2432",1
"2433",1
"2434",3
"2435",2
"2436",1
"2437",4
"2438",2
"2439",0
"2440",2
"2441",0
"2442",1
"2443",0
"2444",2
"2445",1
"2446",0
"2447",0
"2448",0
"2449",2
"2450",0
"2451",2
"2452",1
"2453",3
"2454",2
"2455",3
"2456",3
"2457",1
"2458",1
"2459",1
"2460",2
"2461",2
"2462",1
"2463",1
"2464",1
"2465",1
"2466",4
"2467",0
"2468",1
"2469",2
"2470",2
"2471",3
"2472",0
"2473",1
"2474",0
"2475",1
"2476",1
"2477",3
"2478",0
"2479",0
"2480",0
"2481",2
"2482",0
"2483",0
"2484",0
"2485",3
"2486",1
"2487",2
"2488",0
"2489",1
"2490",1
"2491",1
"2492",1
"2493",3
"2494",1
"2495",0
"2496",0
"2497",0
"2498",2
